algorithm, solution, depth, cost, expanded_nodes, visited_nodes, average_branching_factor, execution_time, result, n
Backtracking, 'Brittanyport'->'Chelseaview'->'Laurastad'->'EastDarrenside'->'Castilloberg'->'Emilymouth'->'Alexanderchester'->'EastSeth'->'EastJulieton'->'Aguirrehaven'->'Antonioview'->'LakeShannon'->'Blairton'->'EastTheresabury'->'Kingville'->'Josephfurt'->'Jacquelineside'->'Bettyville'->'Courtneyhaven'->'Jenniferview'->'Burkestad'->'LakeErin'->'Buchananstad'->'Davidburgh'->'Davidhaven'->'Guzmanberg'->'Erikahaven'->'Bishopshire'->'Denisefort'->'Jacksonside'->'EastSamantha'->'NewJesse'->'EastFrankside'->'EastRodneytown'->'EastTyrone'->'Hernandezstad'->'Mandyland'->'EastMichaelport'->'Karinaton'->'Johnberg'->'Matthewtown'->'NewTimothytown'->'NorthReginamouth'->'LakeChristopher'->'EastCory'->'EastKayla'->'EastJoefurt'->'Elizabethland'->'Johntown'->'Jasonberg'->'EastTonyside'->'Georgechester'->'LakeWalterview'->'EastMargaretfort'->'Aaronburgh'->'Hardingfurt'->'Moorestad'->'Jeremybury'->'NewDanielport'->'LakeJames'->'LakeJames'->'Liton'->'Hillfurt'->'LakeRobert'->'NewNicholas'->'NorthLaura'->'WestJustinburgh'->'Zacharymouth'->'Andersonchester'->'Smithport'->'SouthAndreafurt'->'Jessicaport'->'Johnport'->'Christopherbury'->'Bushshire'->'EastJonathantown'->'Emilyview'->'Berryville', 77, 33311.092000000004, 77, 78, 7.597402597402597, 0.0010927190005531884, success, 200
BFS, 'Brittanyport'->'NorthRebeccatown'->'Davidburgh'->'Buchananstad'->'LakeErin'->'Emilyview'->'Berryville', 6, 6921.4619999999995, 175, 197, 1.12, 0.004050365000694001, success, 200
DFS, 'Brittanyport'->'SouthMollyland'->'SouthTanya'->'Vanessamouth'->'NewKeith'->'PortAlexisfurt'->'PortRogerberg'->'Lisamouth'->'Strongfort'->'WestPhyllis'->'EastBrian'->'LakeWilliamview'->'Nicolefort'->'LakeScott'->'LakeMatthewtown'->'NewMeghan'->'Josephfurt'->'Blairton'->'LakeShannon'->'SouthBrett'->'Johnsonville'->'Bettyville'->'Jacquelineside'->'Courtneyhaven'->'Snydermouth'->'LakeAlexandra'->'NorthSarah'->'PortJenna'->'SouthDavid'->'Odonnellmouth'->'Davidhaven'->'NewRoberto'->'NewVeronicaburgh'->'Mandyland'->'Davidburgh'->'SouthJanice'->'NorthSarah'->'WestKayla'->'Lewisport'->'Robinsonberg'->'NewErin'->'Guzmanberg'->'Erikahaven'->'Hernandezstad'->'PortLorettamouth'->'EastTyrone'->'WestSamuelmouth'->'Seanfort'->'WestJamiestad'->'EastMichaelport'->'Karinaton'->'Buchananstad'->'NewElizabeth'->'NewDanielport'->'EastSeth'->'Johntown'->'EastJoefurt'->'Newmanhaven'->'Jenniferview'->'Jenniferview'->'Yangtown'->'Bushshire'->'LakeBrucebury'->'WestScottmouth'->'Burkestad'->'Lopezfort'->'Lyonsfort'->'Wilsonfort'->'Martinezview'->'WestErin'->'Underwoodmouth'->'LakeGregorystad'->'SouthNicoleside'->'SouthBridgethaven'->'EastLisa'->'NewLisastad'->'NewLaura'->'NewTara'->'SouthAngelahaven'->'Jessicaport'->'Timothybury'->'Christopherbury'->'EastJonathantown'->'Emilyview'->'PortChristinafort'->'SouthLuke'->'Berryville', 86, 41467.10300000001, 86, 87, 5.8604651162790695, 0.0016472580000481685, success, 200
UCS, 'Brittanyport'->'SouthMollyland'->'Moorestad'->'LakeWalterview'->'Georgechester'->'WestJefferymouth'->'EastSeth'->'Johntown'->'SouthAmandaville'->'LakeErin'->'Emilyview'->'Berryville', 11, 5355.456999999999, 1692, 200, 8.46, 0.029144463999728032, success, 200
Greedy, 'Brittanyport'->'SouthMollyland'->'NewDawnfurt'->'Georgechester'->'Jasonberg'->'Johntown'->'SouthAmandaville'->'LakeErin'->'Emilyview'->'Berryville', 9, 5920.923, 9, 10, 9.666666666666666, 0.0004808710000361316, success, 200
Astar, 'Brittanyport'->'SouthMollyland'->'Moorestad'->'LakeWalterview'->'Georgechester'->'WestJefferymouth'->'EastSeth'->'Johntown'->'SouthAmandaville'->'LakeErin'->'Emilyview'->'Berryville', 11, 5355.456999999999, 113, 166, 2.495575221238938, 0.0032579489998170175, success, 200
IDAstar, 'Brittanyport'->'Chelseaview'->'Laurastad'->'EastDarrenside'->'Castilloberg'->'Emilymouth'->'Alexanderchester'->'EastSeth'->'Johntown'->'SouthAmandaville'->'LakeErin'->'Emilyview'->'Berryville', 12, 6179.686, 793, 2768, 3.473751600512164, 0.031162768000285723, success, 200
Backtracking, 'NorthAdrianborough'->'Gregoryborough'->'EastLauratown'->'Franklinside'->'EastSarah'->'EastPeterberg'->'EastCorey'->'Jessicatown'->'Jonathanchester'->'NorthJerryberg'->'Gregshire'->'Greenefurt'->'PortDebbietown'->'NorthRonaldton'->'EastMatthewport'->'LakeJustinhaven'->'LakeMeagan'->'Daltonbury'->'Laurenport'->'Douglasside'->'Beardland'->'Davisburgh'->'Jonesmouth'->'Kyleville'->'PortCheryl'->'Larsonmouth'->'Andersontown'->'Jimenezport'->'NewElijahfort'->'Casetown'->'LakeShannonport'->'Matthewhaven'->'NorthAmanda'->'PortMichelle'->'Walshtown'->'Christinastad'->'Edwardfort'->'Andreatown'->'NewBenjaminborough'->'Angelastad'->'NorthRichard'->'NorthRobinchester'->'NorthJoseburgh'->'Marioshire'->'Dianeton'->'EastLee'->'Brownchester'->'Michaelshire'->'Elizabethstad'->'Markton'->'NorthSelenamouth'->'PortRachel'->'PortAshleyshire'->'EastWilliamstad'->'Holmesport'->'NewMichael'->'NewMartha'->'Hernandezview'->'Gutierrezberg'->'LakeVictoriaside'->'LakeJosephburgh'->'Marksburgh'->'Pamelafurt'->'NorthJennifer'->'PortSharonport'->'WestJoseph'->'PortAmandaland'->'Jamesberg'->'Amberville'->'Adamsmouth'->'Anneberg'->'EastKristen'->'Coreyport'->'Christineport'->'EastBrian'->'Erikport'->'EastKristenberg'->'Joannchester'->'LakeJoel'->'NorthNoahbury'->'PortMary'->'Taylorburgh'->'Armstrongport'->'NewKevin'->'Baileyview'->'Kathymouth'->'Baileymouth'->'Elliottberg'->'Brianton'->'Brentshire'->'LakeTylertown'->'NorthJohnfurt'->'Coreystad'->'EastAliciahaven'->'Johnburgh'->'Johnsonberg'->'Krystalchester'->'NewAngela'->'LakeMichaelhaven'->'EastDustin'->'Michaelstad'->'Loriside'->'LakeTammytown', 102, 42276.02500000001, 105, 106, 6.447619047619048, 0.0023280949999389122, success, 200
BFS, 'NorthAdrianborough'->'SouthCameronshire'->'NewMichael'->'NewMartha'->'WestSusanport'->'EastDustin'->'Michaelstad'->'Loriside'->'LakeTammytown', 8, 8540.166000000001, 190, 198, 1.0368421052631578, 0.005051840999840351, success, 200
DFS, 'NorthAdrianborough'->'PortNathanville'->'Millerburgh'->'Michaelbury'->'WestDonaldfurt'->'SouthCameronshire'->'Gregoryborough'->'EastLauratown'->'Tonyamouth'->'EastSarah'->'Franklinside'->'Gregshire'->'NorthJerryberg'->'EastPeterberg'->'PortEmily'->'Morganshire'->'EastLee'->'Elizabethstad'->'PortRachel'->'SouthVeronica'->'PortAshleyshire'->'Michaelshire'->'PortNicole'->'Roberthaven'->'SouthGregory'->'Brownchester'->'Youngmouth'->'NorthSelenamouth'->'Christinastad'->'Edwardfort'->'NorthRobinchester'->'WestSusanport'->'LakeJustinhaven'->'SouthCassidyside'->'Casetown'->'Matthewhaven'->'Smallside'->'PortMelissaberg'->'EastCorey'->'Jessicatown'->'Jonathanchester'->'PortDebbietown'->'PortErinside'->'Greenefurt'->'PortMariabury'->'SouthJennifer'->'Hoffmanside'->'NewSamanthaside'->'PortShannon'->'LakeMeagan'->'Daltonbury'->'WestJamiechester'->'Richardbury'->'Laurenport'->'WestKaren'->'Beardland'->'Douglasside'->'SouthJohntown'->'Oscarburgh'->'Davisburgh'->'WestMark'->'Jillstad'->'NewDanielborough'->'PortCheryl'->'Jonesmouth'->'Kyleville'->'Waterstown'->'Brianton'->'Brentshire'->'LakeTylertown'->'PortMatthewtown'->'WestRyanview'->'Richardmouth'->'Baileymouth'->'Kathymouth'->'NorthRebeccabury'->'Elliottberg'->'WestStephenton'->'LakeMichaelhaven'->'EastDustin'->'WestStephanieshire'->'NorthSarahaven'->'Loriside'->'Johnburgh'->'Coreystad'->'NorthJohnfurt'->'EastAliciahaven'->'NorthDavidtown'->'LakeTammytown', 88, 36912.386999999995, 429, 198, 1.9044289044289044, 0.014491359999738052, success, 200
UCS, 'NorthAdrianborough'->'Millerburgh'->'Roberthaven'->'Michaelshire'->'Elizabethstad'->'PortRachel'->'WestAnnefurt'->'Christinastad'->'NorthJoseburgh'->'Rickyville'->'Shelleyton'->'SouthKylebury'->'PortStephanieberg'->'WestPamelahaven'->'WestRonald'->'Stanleyside'->'Nicolemouth'->'NorthAndrewport'->'NorthSarahaven'->'LakeTammytown', 19, 5535.956999999999, 1636, 200, 8.18, 0.02582915800030605, success, 200
Greedy, 'NorthAdrianborough'->'SouthCameronshire'->'NewMichael'->'NewMartha'->'PortMary'->'WestKeithchester'->'Krystalchester'->'Johnsonberg'->'Coreystad'->'Loriside'->'LakeTammytown', 10, 8174.335, 10, 11, 8.9, 0.0008188550000340911, success, 200
Astar, 'NorthAdrianborough'->'Millerburgh'->'Roberthaven'->'Michaelshire'->'Elizabethstad'->'PortRachel'->'WestAnnefurt'->'Christinastad'->'NorthJoseburgh'->'Rickyville'->'Shelleyton'->'SouthKylebury'->'PortStephanieberg'->'WestPamelahaven'->'WestRonald'->'Stanleyside'->'Nicolemouth'->'NorthAndrewport'->'NorthSarahaven'->'LakeTammytown', 19, 5535.957, 124, 167, 2.088709677419355, 0.00468729899967002, success, 200
IDAstar, 'NorthAdrianborough'->'Gregoryborough'->'EastLauratown'->'PortNathanville'->'Roberthaven'->'Michaelshire'->'Brownchester'->'PortNicole'->'Holmesport'->'EastWilliamstad'->'NewMartha'->'PortMary'->'EastKristenberg'->'WestKeithchester'->'Krystalchester'->'Johnsonberg'->'NorthAndrewport'->'NorthSarahaven'->'LakeTammytown', 18, 9113.35, 7616, 18227, 2.3810213214003686, 0.22898067299956892, success, 200
Backtracking, 'Jermainetown'->'Austinview'->'Amandamouth'->'EastMegantown'->'Jessefurt'->'NorthJulie'->'Katherinemouth'->'Gallagherbury'->'Allentown'->'EastCarolville'->'Deborahville'->'Austinland'->'Gregoryborough'->'Johnsonberg'->'LakeDonnastad'->'Erinview'->'Kathrynfort'->'Donaldsonchester'->'Anneberg'->'LakeOliviaville'->'Maryshire'->'EastAlyssastad'->'EastJulieview'->'EastKatrina'->'Paulaside'->'PortMary'->'Kimberlychester'->'NewJennifer'->'Masonton'->'LakeDonald'->'Leeberg'->'Griffithberg'->'Allenberg'->'Lisafort'->'PortClifford'->'Smithfort'->'NorthMarctown'->'NewJessicaton'->'Beckborough'->'Charlestown'->'EastAndrea'->'EastLaurie'->'Johnsontown'->'Bensonton'->'NewHeatherbury'->'LakeStephaniemouth'->'Coreytown'->'Davidborough'->'Davidton', 48, 20837.497999999996, 48, 49, 6.833333333333333, 0.0006197519996931078, success, 200
BFS, 'Jermainetown'->'Austinview'->'LakeKevinstad'->'LakeStephaniemouth'->'Coreytown'->'Davidton', 5, 9798.428, 112, 156, 1.3839285714285714, 0.0025557420003679, success, 200
DFS, 'Jermainetown'->'WestDonna'->'Holmesfort'->'LakeChristopher'->'NorthAndrea'->'NewJesseburgh'->'WestDenise'->'NorthEmilyshire'->'Jamieburgh'->'NorthBrandon'->'Cameronshire'->'Elizabethland'->'Fordshire'->'NorthCharles'->'Williamschester'->'Joshuachester'->'SouthJasminefort'->'Sandovalfurt'->'Brendafurt'->'Alvarezborough'->'SouthWilliam'->'NewNicole'->'LakeCarriefurt'->'LakeVanessa'->'Reyesshire'->'SouthNatalie'->'Matthewfort'->'NorthLindseytown'->'Lauraland'->'Matthewborough'->'WestDarrell'->'PortThomasland'->'NorthJulie'->'Katherinemouth'->'Gregoryborough'->'PortThomas'->'LakeDonnastad'->'Austinland'->'Leeberg'->'Smithfort'->'NorthMarctown'->'PortSteven'->'Watsonshire'->'NorthKellyton'->'Stephensonport'->'EastAndrea'->'Hardinmouth'->'Charlestown'->'WestJoshuashire'->'Richardsontown'->'SouthMelissa'->'Johnsontown'->'EastLaurie'->'NorthCameron'->'SouthLarrychester'->'NorthJasmine'->'NewChristina'->'SouthAnthonyland'->'EastMichaelmouth'->'NorthCrystal'->'Lindamouth'->'Hillmouth'->'Kevinhaven'->'LakeKevinstad'->'Kathrynbury'->'SouthNicholaston'->'WestFrederickhaven'->'Josephville'->'WestSarah'->'WestMichelleshire'->'SouthLaurenberg'->'Smithland'->'Jenniferberg'->'Christopherton'->'EastTonya'->'Loweryfort'->'NorthChristopherport'->'WestJessicamouth'->'NorthSheila'->'WestTamarachester'->'Rachelfort'->'Andrewland'->'Shermanshire'->'Williamberg'->'NewTammy'->'WestJacquelinestad'->'Amyside'->'WestAdrienneport'->'SouthKimberly'->'EastHannah'->'Stevensmouth'->'WestJacqueline'->'Jonathanton'->'WestJennaside'->'PortRebecca'->'PortCaleb'->'Mariamouth'->'Tateland'->'Williamsview'->'EastCourtneyland'->'SouthStephen'->'Coreytown'->'WestBenjamin'->'NewTracy'->'WestBrett'->'SouthLarrymouth'->'Penningtonchester'->'NorthJessica'->'PortTonyaview'->'Mckeebury'->'Robertsland'->'LakeGregory'->'Mccarthyhaven'->'Reginafort'->'Bensonton'->'NorthCristianberg'->'PortAprilhaven'->'Davidton', 117, 43730.67300000002, 148, 135, 4.54054054054054, 0.0037434280002344167, success, 200
UCS, 'Jermainetown'->'NorthAndrea'->'Jamieburgh'->'NorthBrandon'->'Cameronshire'->'Alvarezborough'->'SouthWilliam'->'SouthNicholaston'->'Shirleyport'->'Christopherton'->'Jenniferberg'->'NorthJasmine'->'NewJessicaton'->'EastLaurie'->'WestJoshuashire'->'Bensonton'->'Williamsview'->'EastCourtneyland'->'Davidton', 18, 5206.905999999999, 1636, 200, 8.18, 0.022522689000652463, success, 200
Greedy, 'Jermainetown'->'WestDenise'->'Nicoleborough'->'Elizabethland'->'Alvarezborough'->'NorthBrenda'->'Kathrynbury'->'WestJessicamouth'->'NorthChristine'->'NewChristina'->'NorthKellyton'->'Mariamouth'->'EastVirginiaview'->'LakeStephaniemouth'->'Coreytown'->'Davidton', 15, 7913.535000000001, 15, 16, 8.866666666666667, 0.000879199000337394, success, 200
Astar, 'Jermainetown'->'NorthAndrea'->'Jamieburgh'->'NorthBrandon'->'Cameronshire'->'Alvarezborough'->'SouthWilliam'->'SouthNicholaston'->'Shirleyport'->'Christopherton'->'Jenniferberg'->'NorthJasmine'->'NewJessicaton'->'EastLaurie'->'WestJoshuashire'->'Bensonton'->'Williamsview'->'EastCourtneyland'->'Davidton', 18, 5206.906, 125, 162, 2.088, 0.004158235999966564, success, 200
IDAstar, 'Jermainetown'->'Austinview'->'Amandamouth'->'EastMegantown'->'Jessefurt'->'NorthJulie'->'Katherinemouth'->'Gallagherbury'->'Allentown'->'EastCarolville'->'Deborahville'->'Austinland'->'Leeberg'->'PortTonyaview'->'Penningtonchester'->'Bensonton'->'NorthCristianberg'->'Davidton', 17, 8857.33, 16037, 37482, 2.3189138576779027, 0.41898641100033274, success, 200
