algorithm, solution, depth, cost, expanded_nodes, visited_nodes, average_branching_factor, execution_time, result, n
Backtracking, 'EastReginaldville'->'Aaronside'->'Armstrongborough'->'Baileyview'->'PortJanefort'->'NorthMatthewborough'->'Beckbury'->'Berrymouth'->'Cherryside'->'Gonzalezside'->'EastJessica'->'Ingramland'->'Hunterberg'->'Michaelton'->'Stevenfurt'->'Heatherchester'->'NewJeremy'->'NewPatrick'->'EastNicolehaven'->'EastJenniferstad'->'Jacksontown'->'Amandamouth'->'Briannastad'->'EastTheresa'->'Jenniferville'->'Campbellbury'->'Christianberg'->'EastMelanie'->'Bradleymouth'->'Alanfurt'->'Anitatown'->'EastKeith'->'EastJamesstad'->'Adamview'->'Bensonfurt'->'Heatherfurt'->'Blackport'->'Justinchester'->'Michelleberg'->'EastMolly'->'Lauramouth'->'Murrayside'->'Orozcobury'->'Robertstad'->'SouthKimside'->'Tammychester'->'Thomastown'->'WestDouglas'->'EastTimothy'->'EastBrian'->'Cindyfurt'->'NewBrianchester'->'EastTimothy'->'Miketon'->'SouthBrian'->'PortStephanie'->'NewRyanfort'->'Ramostown'->'NorthBrittanymouth'->'Petersonshire'->'Howellburgh'->'Annaville'->'Brianastad'->'LakeJames'->'LakeMichael'->'NorthCarolyn'->'NorthChristopher'->'SouthLisaport'->'LakeStephanie'->'NewHeather'->'NewJasminechester'->'Barkerborough'->'LakeVirginia'->'EastMelanie'->'EastCalebchester'->'EastChadville'->'EastLisatown'->'Alanside'->'Clarkview'->'Justinmouth'->'Loganhaven'->'EastChristinemouth'->'LakeJennifer'->'Boydport'->'LakeAshley'->'NewBetty'->'NewGeraldberg'->'NorthMelissa'->'Smithtown'->'Smithborough'->'Ellismouth'->'Atkinsborough'->'Castillostad'->'Huynhchester'->'Jacobsfort'->'EastLaceystad'->'Rebekahchester'->'NewWillie'->'Randymouth'->'PortSteven'->'Meyerburgh'->'Christinabury'->'Christown'->'Emilyport'->'Kennedychester'->'Vargasburgh'->'Richardsonbury'->'Ramirezview'->'Thomaston'->'SouthLindafurt'->'SouthCarrieland'->'Virginiahaven'->'Wangfurt'->'WestJames'->'Williamsshire'->'Prestonstad'->'Simmonsshire'->'Steventown', 117, 53346.70399999999, 123, 124, 1.0, 0.002264619000015955, success, 200
BFS, 'EastReginaldville'->'WestBrandi'->'Stephensfort'->'Gonzalezside'->'EastNicolehaven'->'Michelleberg'->'EastMolly'->'WestJames'->'Williamsshire'->'Huynhchester'->'Steventown', 10, 8027.436, 199, 200, 8.321608040201005, 0.00394562300061807, success, 200
DFS, 'EastReginaldville'->'PortJanefort'->'WestBrandi'->'Stephensfort'->'Gonzalezside'->'Berrymouth'->'PortBenjamin'->'Cherryside'->'Stevenfurt'->'Ramostown'->'NewRyanfort'->'Heatherfurt'->'PortKatherine'->'EastTimothy'->'EastNicolehaven'->'Michelleberg'->'SouthKimside'->'Tammychester'->'Thomastown'->'Lauramouth'->'WestHayleyburgh'->'Adamview'->'Virginiahaven'->'EastJamesstad'->'EastKeith'->'Toddside'->'Anitatown'->'Bradleymouth'->'NorthMelissa'->'NewGeraldberg'->'EastChristinemouth'->'EastMelanie'->'Christianberg'->'Stephaniebury'->'Jenniferville'->'EastTheresa'->'NewRobertchester'->'Warehaven'->'LakePaul'->'Millerberg'->'NorthKevin'->'Briannastad'->'Amandamouth'->'NewHeather'->'SouthLisaport'->'LakeStephanie'->'WestAngela'->'Sarahaven'->'Baileyview'->'Aaronside'->'Beckbury'->'PortPatrick'->'Hunterberg'->'Ingramland'->'LakeChristopher'->'Simschester'->'NorthVanessaside'->'SouthThomasland'->'Luisbury'->'PortCherylbury'->'LakeMegan'->'Simston'->'Blackport'->'NewBrianchester'->'SouthJoseph'->'EastBrian'->'NewAshleemouth'->'WestDouglas'->'EastTimothy'->'Miketon'->'SouthBrian'->'SouthLindafurt'->'SouthCarrieland'->'Bensonfurt'->'PortStephanie'->'SouthAndrew'->'WestZacharyburgh'->'NorthBrittanymouth'->'Heatherchester'->'NewJeremy'->'Petersonshire'->'Saraside'->'LakeMichael'->'Howellburgh'->'NorthCarolyn'->'Annaville'->'LakeJames'->'NorthChristopher'->'Brianastad'->'WestKimberlystad'->'SouthChristopher'->'Barkerborough'->'Suzannestad'->'LakeVirginia'->'PortJenny'->'PortRodneyborough'->'WestWendy'->'Campbellbury'->'Michaelborough'->'Leslieborough'->'EastMelanie'->'EastCalebchester'->'EastChadville'->'EastLisatown'->'Clarkview'->'Alanside'->'Stevensonmouth'->'WestDrew'->'Garciachester'->'PortSandraville'->'Wilsonbury'->'NewTravisstad'->'SouthChristian'->'NorthCatherine'->'NorthStevenfurt'->'NewNathanielmouth'->'LakeLuisfurt'->'NorthKellyhaven'->'LakeMatthewville'->'Paulbury'->'NewBetty'->'LakeAshley'->'Boydport'->'LakeJennifer'->'Tammyhaven'->'Alanfurt'->'Ramirezview'->'PortSteven'->'WestDustin'->'Smithborough'->'Seanton'->'Ellismouth'->'Jacobsfort'->'Randymouth'->'Atkinsborough'->'Richardsonbury'->'Vargasburgh'->'WestJames'->'Emilyport'->'WestMeredithchester'->'Christinabury'->'Meyerburgh'->'Castillostad'->'Wendyfort'->'Huynhchester'->'WestPatriciaview'->'Williamsshire'->'Prestonstad'->'Rebekahchester'->'Simmonsshire'->'Steventown', 150, 64648.816999999995, 193, 179, 8.310880829015543, 0.0040444879996357486, success, 200
UCS, 'EastReginaldville'->'Sarahaven'->'Baileyview'->'WestAngela'->'NewHeather'->'Amandamouth'->'Jenniferville'->'Christianberg'->'EastMelanie'->'Bradleymouth'->'Thomaston'->'Ramirezview'->'Richardsonbury'->'Castillostad'->'Wendyfort'->'Steventown', 15, 5362.058999999999, 1662, 200, 8.31, 0.020150055999692995, success, 200
Greedy, 'EastReginaldville'->'WestBrandi'->'NorthChristopher'->'WestMelindatown'->'Petersonshire'->'Suzannestad'->'LakeVirginia'->'Anitatown'->'PortSteven'->'Meyerburgh'->'Castillostad'->'Prestonstad'->'Steventown', 12, 6937.313, 12, 13, 8.916666666666666, 0.0004725360004158574, success, 200
Astar, 'EastReginaldville'->'Sarahaven'->'Baileyview'->'WestAngela'->'NewHeather'->'Amandamouth'->'Jenniferville'->'Christianberg'->'EastMelanie'->'Bradleymouth'->'Thomaston'->'Ramirezview'->'Richardsonbury'->'Castillostad'->'Wendyfort'->'Steventown', 15, 5362.059, 124, 161, 4.693548387096774, 0.0028620900002351846, success, 200
IDAstar, 'EastReginaldville'->'Aaronside'->'Armstrongborough'->'Baileyview'->'PortJanefort'->'NorthMatthewborough'->'Beckbury'->'Berrymouth'->'Cherryside'->'Gonzalezside'->'EastNicolehaven'->'EastKeith'->'Anitatown'->'Alanfurt'->'Ramirezview'->'Ellismouth'->'Jacobsfort'->'Huynhchester'->'Steventown', 18, 8909.528000000002, 37, 93, 1.0, 0.1311560770000142, success, 200
Backtracking, 'Loganmouth'->'Andersonberg'->'Cowanfurt'->'Alexhaven'->'Cantuborough'->'Damonmouth'->'Butlerland'->'Jasonstad'->'Jacobborough'->'LakeCarl'->'LakeSandrastad'->'Devontown'->'Dawnborough'->'Carlytown'->'Aaronport'->'Campbellborough'->'NewAmandaton'->'NewJennifer'->'EastRobinchester'->'Danielberg'->'Davidland'->'Jenniferfort'->'EastAngelica'->'WestMatthewport'->'PortCarolport'->'NorthZacharyland'->'SouthSierraport'->'Willieville'->'PortAmanda'->'PortKennethbury'->'Kevinview'->'Jayfurt'->'Bakerstad'->'Hubbardhaven'->'Justinbury'->'EastDakotashire'->'Alexandermouth'->'Charlesburgh'->'Atkinsonmouth'->'Haleyborough'->'EastWhitneyton'->'Kyleville'->'Michelleville'->'Elliston'->'Alyssafurt'->'NewMariotown'->'EastRobert'->'Chapmanhaven'->'EastVictoria'->'PortVictoria'->'Donnafort'->'EastErikaburgh'->'Jameshaven'->'NewMelissa'->'Parsonsside'->'Moorefurt'->'Douglasside'->'NewScott'->'Parrishchester'->'Johnton'->'Burtonview'->'EastHannahtown'->'NewDavidfurt'->'Murphyville'->'Nicolebury'->'PortJoshuafurt'->'Geraldview'->'Lewisfort'->'Alanshire'->'Amandaberg'->'Angelashire'->'Pachecobury'->'PortJesus'->'NorthJillianland'->'LakeKatelyn'->'EastPatriciaville'->'Buckshire'->'Barbarafurt'->'Davisview'->'Garciaville'->'EastThomas'->'Andreaside'->'Hensleystad'->'NorthConniechester'->'SouthElizabethfurt'->'Jonestown'->'Maryton'->'NewJoanna'->'NorthAshley'->'PortHaley'->'PortRavenhaven'->'WestAaronborough'->'Priceview'->'NewLindsaychester'->'Chasemouth'->'Michaelburgh'->'Alexanderfurt'->'EastMelissafort'->'Keithville'->'NorthPaul'->'PortRobertmouth'->'NewJames'->'NewDeborahhaven'->'EastAprilburgh'->'LakeSteven'->'NewMichele'->'LakeJessica'->'Lewisland'->'NewMichele'->'NorthStaceychester'->'Crystalfurt'->'Andersonmouth'->'NewMelvin'->'Michaelport'->'NewLisa'->'Montgomeryton'->'Nathanfort'->'Marcusbury'->'Morrisbury'->'NorthKennethton'->'Patriciastad'->'PortDonaldton'->'Taylormouth'->'Reevesborough'->'PortTracyport'->'Powersberg'->'WestMolly'->'SouthLisa'->'SouthJames'->'Stephanieport'->'Karinamouth'->'LakeRicky'->'NorthKristophermouth'->'Graystad'->'LakeBrandi'->'Leechester'->'NewPaul'->'NorthCarolside'->'Riceborough'->'NewJohnfort'->'NewTheresaland'->'Escobarshire'->'Jamesfurt', 142, 61382.68000000001, 156, 157, 1.0, 0.0031371059994853567, success, 200
BFS, 'Loganmouth'->'NewJames'->'PortRobertmouth'->'Dawnborough'->'Carlytown'->'Jamesfurt', 5, 7453.413999999999, 62, 93, 8.596774193548388, 0.0006933309996384196, success, 200
DFS, 'Loganmouth'->'Andersonberg'->'NewMichele'->'NewDeborahhaven'->'EastAprilburgh'->'Alexhaven'->'LakeSteven'->'NorthChristophermouth'->'SouthMaryhaven'->'Damonmouth'->'Jasonstad'->'LakeCarl'->'Cantuborough'->'Jacobborough'->'NewJames'->'Butlerland'->'NorthSelena'->'Lewisland'->'NewRitaberg'->'NewMichele'->'LakeJessica'->'Cowanfurt'->'Andersonmouth'->'WestLukeland'->'LakeDerekstad'->'WestAaron'->'SouthHeather'->'PortBeth'->'NewMelvin'->'Michaelport'->'PortCharlesfort'->'NewLindsaychester'->'Bakerstad'->'Jayfurt'->'Hubbardhaven'->'WestCrystalville'->'Turnershire'->'Priceview'->'Westberg'->'Danielberg'->'PortRavenhaven'->'Kevinview'->'PortHaley'->'NorthAshley'->'WestAaronborough'->'Justinbury'->'PortElizabethhaven'->'Alexanderfurt'->'PortRobertmouth'->'Keithville'->'WestTeresaside'->'SouthSonya'->'Wilsonfort'->'WestJulie'->'Devontown'->'PortAmanda'->'Dawnborough'->'PortCarolport'->'Campbellborough'->'NorthZacharyland'->'NewJennifer'->'WestMatthewport'->'PortDylanmouth'->'NewAmandaton'->'Willieville'->'Jenniferfort'->'Maryton'->'Jonestown'->'SouthJohnton'->'SouthElizabethfurt'->'Stoutport'->'Andreaside'->'EastThomas'->'NorthConniechester'->'Hensleystad'->'Buckshire'->'Greerside'->'Tonyland'->'NorthLaceyfurt'->'Garciaville'->'Barbarafurt'->'Davisview'->'Morrisbury'->'LakeKatelyn'->'SouthArthurville'->'NorthJillianland'->'LakeRicky'->'Karinamouth'->'EastPatriciaville'->'NorthKristophermouth'->'Graystad'->'NewPaul'->'NorthJennifer'->'NewRoberthaven'->'Ryanfort'->'LakeBrandi'->'Leechester'->'NorthCarolside'->'Alanshire'->'Angelashire'->'Pachecobury'->'Reevesborough'->'Powersberg'->'Johnton'->'WestMolly'->'PortJesus'->'Burtonview'->'Murphyville'->'PortTracyport'->'EastHannahtown'->'Nicolebury'->'PortJoshuafurt'->'WestBrenda'->'PortDavid'->'NewMelissa'->'Parsonsside'->'WestJohnside'->'Jameshaven'->'Donnafort'->'PortJasonmouth'->'SouthWilliam'->'WestThomas'->'Josephville'->'PortDonaldton'->'Taylormouth'->'Stephanieport'->'Amandaberg'->'Riceborough'->'NewTheresaland'->'Escobarshire'->'Jamesfurt', 130, 52310.03599999999, 243, 175, 8.526748971193415, 0.0054519089999303105, success, 200
UCS, 'Loganmouth'->'NewJames'->'Jacobborough'->'Michaelburgh'->'NorthPaul'->'Keithville'->'EastMelissafort'->'Justinbury'->'Westberg'->'Jayfurt'->'WestAaronborough'->'Hensleystad'->'Buckshire'->'Jamesfurt', 13, 5368.085, 1650, 200, 8.25, 0.022447616000135895, success, 200
Greedy, 'Loganmouth'->'NewRitaberg'->'NewMichele'->'WestRuthland'->'NorthPaul'->'EastMelissafort'->'Turnershire'->'WestCrystalville'->'SouthAnthony'->'NorthKennethton'->'LakeKatelyn'->'NorthKristophermouth'->'Graystad'->'NewPaul'->'Riceborough'->'PortEmilystad'->'Jamesfurt', 16, 7589.926, 16, 17, 8.8125, 0.0006996020001679426, success, 200
Astar, 'Loganmouth'->'NewJames'->'Jacobborough'->'Michaelburgh'->'NorthPaul'->'Keithville'->'EastMelissafort'->'Justinbury'->'Westberg'->'Jayfurt'->'WestAaronborough'->'Hensleystad'->'Buckshire'->'Jamesfurt', 13, 5368.085, 99, 137, 4.7272727272727275, 0.0025554350004313164, success, 200
IDAstar, 'Loganmouth'->'Andersonberg'->'Cowanfurt'->'PortKevin'->'Alyssafurt'->'Elliston'->'Josephville'->'WestThomas'->'EastHannahtown'->'Burtonview'->'Johnton'->'Patriciastad'->'Marcusbury'->'Morrisbury'->'Davisview'->'Barbarafurt'->'Buckshire'->'Jamesfurt', 17, 7781.4270000000015, 62, 136, 1.0, 0.2051696019998417, success, 200
Backtracking, 'NorthRobertburgh'->'Hamiltonland'->'Conleyside'->'Ashleychester'->'EastVeronica'->'Jenniferstad'->'Miguelstad'->'EastRichardshire'->'EastCrystal'->'EastKathychester'->'Johnmouth'->'Cantuville'->'Mooreview'->'Hudsonside'->'Cindybury'->'Ellisland'->'EastJasonstad'->'Coreychester'->'EastAngela'->'EastAngela'->'Bellstad'->'Bauerhaven'->'Castrofort'->'EastMark'->'EastAaron'->'Elijahmouth'->'Jillianberg'->'Spencerport'->'NorthKathybury'->'Blairside'->'Brownside'->'Amyborough'->'Clarkebury'->'Howellstad'->'LakeJenniferside', 34, 19698.393, 34, 35, 1.0, 0.0008089180000752094, success, 200
BFS, 'NorthRobertburgh'->'Ramosland'->'Ortegamouth'->'NorthKathybury'->'Blairside'->'LakeJenniferside', 5, 8288.224, 102, 158, 8.42156862745098, 0.0025149189996227506, success, 200
DFS, 'NorthRobertburgh'->'NorthHaleymouth'->'PortJohnland'->'SouthChristopherborough'->'Perrymouth'->'NorthPhillipport'->'NorthErnest'->'Marvinborough'->'WestAndreaport'->'Henryland'->'Murphymouth'->'NewJesse'->'Paulaport'->'Littlefort'->'NewMichael'->'EastAngela'->'Jimenezhaven'->'PortDerek'->'Miguelstad'->'Heidistad'->'EastRichardshire'->'NorthJohn'->'Cantuville'->'Johnmouth'->'NewJonathan'->'EastCrystal'->'EastKathychester'->'Mooreview'->'SouthJose'->'WestDavid'->'LakeBarbaraport'->'Smithtown'->'EastJasonstad'->'Ellisland'->'SouthAngelica'->'WestErik'->'Petersonmouth'->'PortRebecca'->'Johnsonside'->'NorthJeffrey'->'Weberborough'->'NewJoshuahaven'->'Brewerfurt'->'PortDaniel'->'NewLuisland'->'NorthAaronton'->'LakeAndrea'->'Joelburgh'->'Lisaberg'->'PortAmanda'->'WestTracyview'->'NorthSonya'->'NorthAmberhaven'->'LakeDale'->'Crystalberg'->'SouthTraceyfort'->'Loweryburgh'->'Campbellshire'->'Jefferyborough'->'NorthKevin'->'LakeChristopher'->'LakeScottbury'->'Emilyland'->'NewLindahaven'->'PortMirandafort'->'EastTracystad'->'Johnsonport'->'Kleinstad'->'Marshhaven'->'LakeMichael'->'Tinastad'->'Mitchelltown'->'NewJulia'->'Wrightton'->'WestKelliland'->'EastAmy'->'Blairside'->'Howellstad'->'Clarkebury'->'Amyborough'->'LakeJenniferside', 80, 34879.965000000004, 80, 81, 8.5, 0.002178116000322916, success, 200
UCS, 'NorthRobertburgh'->'WestDavidstad'->'Ashleychester'->'Smithmouth'->'Murphymouth'->'NewJesse'->'Miguelstad'->'EastSarah'->'PortKellyview'->'SouthMegan'->'PortJuliaview'->'PortJulie'->'Coreychester'->'Harristown'->'SouthPhyllis'->'WestErik'->'Jessicaberg'->'SouthJenniferside'->'Lauraton'->'Howellstad'->'Clarkebury'->'LakeJenniferside', 21, 5148.509999999999, 1662, 200, 8.31, 0.025059677000172087, success, 200
Greedy, 'NorthRobertburgh'->'Ramosland'->'Lisaberg'->'NewLuisland'->'PortDaniel'->'Brewerfurt'->'Stevenmouth'->'NorthStephanie'->'EastAngela'->'Feliciamouth'->'EastAmy'->'Blairside'->'LakeJenniferside', 12, 6593.179999999999, 12, 13, 9.083333333333334, 0.0008159809995049727, success, 200
Astar, 'NorthRobertburgh'->'WestDavidstad'->'Ashleychester'->'Smithmouth'->'Murphymouth'->'NewJesse'->'Miguelstad'->'EastSarah'->'PortKellyview'->'SouthMegan'->'PortJuliaview'->'PortJulie'->'Coreychester'->'Harristown'->'SouthPhyllis'->'WestErik'->'Jessicaberg'->'SouthJenniferside'->'Lauraton'->'Howellstad'->'Clarkebury'->'LakeJenniferside', 21, 5148.51, 136, 168, 4.647058823529412, 0.004697593999480887, success, 200
IDAstar, 'NorthRobertburgh'->'Hamiltonland'->'Conleyside'->'Ashleychester'->'EastVeronica'->'Jenniferstad'->'Miguelstad'->'EastRichardshire'->'NorthKathybury'->'Blairside'->'LakeJenniferside', 10, 7726.393, 21, 57, 1.0, 0.3259117489997152, success, 200
Backtracking, 'NorthCharles'->'Andrewchester'->'EastJenniferside'->'Jacobchester'->'Andreastad'->'LakeDavidport'->'EastRaymond'->'EastJeffstad'->'LakeMonica'->'Lopezport'->'LakeJustin'->'LakeJustin'->'LakeLacey'->'Angelicatown'->'EastJameshaven'->'EastMichellemouth'->'LakeDeborahborough'->'Heiditon'->'LakeElizabeth'->'Danielstad'->'Fergusonburgh'->'Davidview'->'Bentonside'->'Irwinfort'->'Elizabethview'->'EastSuzanne'->'EastJessicamouth'->'Joshuaview'->'Markshire'->'EastJenniferland'->'Jennifermouth'->'LakeBrendamouth'->'Leemouth'->'Elizabethchester'->'Jamesview'->'Mistychester'->'NorthAmberton'->'Burnsstad'->'LakeGary'->'Johnsonshire'->'Dixonfurt'->'Jonathanton'->'Johnsonport'->'LakeMariaside'->'Maddenfurt'->'WestDianaberg'->'Saratown'->'Leechester'->'EastDavidland'->'Alisonland'->'Cochranburgh'->'Emilyton'->'Goodwinport'->'LakeDevin'->'LakeCodyfort'->'LakeShawn'->'Mosesport'->'EastWilliamton'->'Kelseystad'->'EastChadton'->'LakeJosephfurt'->'Hayleyfort'->'EastJudith'->'Jacksonhaven'->'EastAlice'->'EastElizabethland'->'Geraldview'->'Mitchellshire'->'Amyburgh'->'LakeJaymouth'->'Hesterfurt'->'Christineshire'->'Hernandezfort'->'Garnerport'->'Harrismouth'->'LakeNathanstad'->'Samuelville'->'PortStephenport'->'LakeAntonio'->'Kristenside'->'Cindyport'->'Ianchester'->'LakeScott'->'Jamesberg'->'Rogersmouth'->'Ryanside'->'Nicholeview'->'Matthewton'->'PortNathan'->'Samuelfurt'->'SouthEmily'->'Matthewsborough'->'Nicholeville'->'NewMeganbury'->'PortJenniferport'->'Matthewport'->'SouthRobert'->'Mcintoshberg'->'NewJasonfort'->'Steveberg'->'Joannaberg'->'LakeMatthewton', 101, 50713.49800000002, 112, 113, 1.0, 0.0020991790006519295, success, 200
BFS, 'NorthCharles'->'LakeJosephfurt'->'Obrienborough'->'WestJerome'->'PortZacharyfort'->'LakeMatthewton', 5, 7547.458999999999, 169, 195, 8.627218934911243, 0.0039859489997979836, success, 200
DFS, 'NorthCharles'->'LakeJosephfurt'->'LakeJosephfurt'->'Kathleenview'->'Murphyside'->'Jamesmouth'->'WestJohn'->'NorthTodd'->'SouthBrittany'->'WestDanielville'->'Millerhaven'->'EastJenniferside'->'Andrewchester'->'LakeHeather'->'NewRobert'->'EastMichellemouth'->'LakeJenniferburgh'->'WestAmystad'->'SouthAndrew'->'EastJameshaven'->'Angelicatown'->'LakeLauraton'->'Andreastad'->'LakeLacey'->'WestJoelton'->'LakeJustin'->'Lopezport'->'LakeJustin'->'LakeDavidport'->'LakeMonica'->'PortMonique'->'WestGina'->'EastJeffstad'->'PortBrendan'->'EastRaymond'->'SouthJefferytown'->'Brianshire'->'NorthNathanshire'->'Youngberg'->'PortAndrewton'->'Dixonfurt'->'Maddenfurt'->'WestNicholaston'->'NewJeanetteburgh'->'WestDianaberg'->'Saratown'->'NewTaylorside'->'Mcmahonport'->'Smithfurt'->'Fergusonburgh'->'LakeElizabeth'->'PortKenneth'->'SouthNicholasstad'->'Silvafort'->'PortBilly'->'SouthNicholas'->'NorthJennyshire'->'PortTammy'->'Jennifermouth'->'SouthKathryn'->'Nicholeville'->'NewMeganbury'->'Pruittberg'->'Garnerport'->'Hernandezfort'->'Matthewsborough'->'SouthEmily'->'Kelseystad'->'Shannonstad'->'NorthBenjamin'->'Obrienborough'->'NorthJamesfort'->'PortAllentown'->'PortZacharyfort'->'PortJustinport'->'EastSuzanne'->'Joshuaview'->'WestRyan'->'PortJohnny'->'PortBelinda'->'Elizabethview'->'Leemouth'->'Markshire'->'EastJenniferland'->'Matthewport'->'WestRobertmouth'->'NewJasonfort'->'Tinafort'->'EastJessicamouth'->'SouthRobert'->'Steveberg'->'Joannaberg'->'WestAnthony'->'LakeMatthewton', 93, 48313.136000000006, 347, 172, 8.867435158501442, 0.010392617999968934, success, 200
UCS, 'NorthCharles'->'SouthBrittany'->'Timothymouth'->'LakeJosephfurt'->'NorthBenjamin'->'Terrishire'->'Steveberg'->'Joannaberg'->'PortJustinport'->'LakeMatthewton', 9, 5044.1810000000005, 1662, 200, 8.31, 0.023349828999926103, success, 200
Greedy, 'NorthCharles'->'Hayleyfort'->'LakeJosephfurt'->'Terrishire'->'Steveberg'->'Joannaberg'->'LakeMatthewton', 6, 6083.12, 6, 7, 9.166666666666666, 0.00029643600009876536, success, 200
Astar, 'NorthCharles'->'SouthBrittany'->'Timothymouth'->'LakeJosephfurt'->'NorthBenjamin'->'Terrishire'->'Steveberg'->'Joannaberg'->'PortJustinport'->'LakeMatthewton', 9, 5044.1810000000005, 123, 161, 4.902439024390244, 0.003526286000123946, success, 200
IDAstar, 'NorthCharles'->'Andrewchester'->'EastJenniferside'->'Kathleenview'->'Hayleyfort'->'LakeJosephfurt'->'NorthBenjamin'->'EastJessicamouth'->'EastSuzanne'->'Joshuaview'->'Mcintoshberg'->'PortJustinport'->'LakeMatthewton', 12, 7681.486999999999, 56, 139, 1.0, 0.21816685799967672, success, 200
Backtracking, 'NorthColleen'->'EastTylerport'->'Burnsshire'->'Danielchester'->'EastKennethborough'->'Fernandezbury'->'Jacobberg'->'Mooreport'->'Kathleentown'->'Christianview'->'Barnesmouth'->'EastAdrian'->'Kevintown'->'LakeKeithmouth'->'EastBrendaburgh'->'EastEric'->'EastEric'->'Carpenterside'->'Debbieton'->'Georgeview'->'LakeTinaland'->'NewMichelle'->'Myersland'->'NorthMichaelbury'->'WestTerriview'->'Spencerchester'->'SouthWilliam'->'Harrisfurt'->'EastAmy'->'Ericstad'->'LakeKristen'->'Millerstad'->'Malloryfort'->'NorthEddie'->'Madisonstad'->'Oconnortown'->'Angelaton'->'Brendaville'->'Crystalhaven'->'NewAngelica'->'EastLauraland'->'SouthKim'->'PortAmyburgh'->'NewSusanland'->'Lisatown'->'Ruizland'->'WestErik'->'Ianborough'->'Charlesville'->'Johnside'->'Barbaraborough'->'Alexandermouth'->'Aprilview'->'EastBethburgh'->'Johnsonberg'->'NorthJoshua'->'Evansland'->'NorthAlbertfort'->'NewLaurenhaven'->'NewKendra'->'Kylemouth'->'Adriennetown'->'Josephfort'->'EastPatrickchester'->'Christyborough'->'Gonzalezberg'->'Grimesshire'->'Mayoland'->'Hortonhaven'->'Morseburgh'->'NewGabrielle'->'Richardfort'->'LakeThomasville'->'NorthHeidi'->'NorthSandra', 74, 39297.051, 83, 84, 1.0, 0.0013200969997342327, success, 200
BFS, 'NorthColleen'->'NorthMatthewland'->'Jamesfort'->'PortBrittneyfort'->'Paulfurt'->'Ianborough'->'WestErik'->'EastLauraland'->'NewAngelica'->'NorthSandra', 9, 9632.349, 198, 200, 8.272727272727273, 0.004921132999697875, success, 200
DFS, 'NorthColleen'->'Waltersmouth'->'WestEmily'->'LakeAmandaview'->'Richardside'->'PortAndrewport'->'SouthMaria'->'NorthDavidchester'->'Sheltonside'->'Jamesshire'->'Michellefurt'->'Sellersbury'->'Robertport'->'Steveberg'->'Paulfurt'->'NewKennethport'->'Johnside'->'PortAdam'->'Charlesville'->'WestStephanie'->'Tinatown'->'Kylemouth'->'NorthRyanstad'->'Wrightberg'->'Wilsonchester'->'Gonzalezberg'->'Christyborough'->'Javierchester'->'EastPatrickchester'->'Williamsonmouth'->'Morseburgh'->'Grimesshire'->'Mayoland'->'Smithshire'->'Richardfort'->'Angelaton'->'LakeThomasville'->'Victoriatown'->'PortAmyburgh'->'SouthKim'->'Crystalhaven'->'Brendaville'->'SouthKristen'->'SouthJasonside'->'NewAngelica'->'NorthSandra', 45, 20462.037000000008, 606, 197, 8.442244224422442, 0.014937395999368164, success, 200
UCS, 'NorthColleen'->'EastTylerport'->'PortMelissa'->'NorthMatthewland'->'PortJonathan'->'EastLaurachester'->'Jamieside'->'NewJames'->'SouthLeahburgh'->'Kevintown'->'PortJamesfurt'->'EastBrendaburgh'->'Madisonstad'->'Smithshire'->'Hortonhaven'->'NorthSandra', 15, 5466.158, 1650, 200, 8.25, 0.02054937500088272, success, 200
Greedy, 'NorthColleen'->'NorthMatthewland'->'PortJonathan'->'EastLaurachester'->'PortAndrewport'->'NorthDavidchester'->'Kathleenshire'->'Danielstad'->'Rasmussenstad'->'EastBrendaburgh'->'Madisonstad'->'Smithshire'->'Hortonhaven'->'NorthSandra', 13, 6191.15, 13, 14, 8.153846153846153, 0.000602650000473659, success, 200
Astar, 'NorthColleen'->'EastTylerport'->'PortMelissa'->'NorthMatthewland'->'PortJonathan'->'EastLaurachester'->'Jamieside'->'NewJames'->'SouthLeahburgh'->'Kevintown'->'PortJamesfurt'->'EastBrendaburgh'->'Madisonstad'->'Smithshire'->'Hortonhaven'->'NorthSandra', 15, 5466.157999999999, 124, 167, 4.733870967741935, 0.004097446999367094, success, 200
IDAstar, 'NorthColleen'->'EastTylerport'->'Burnsshire'->'Danielchester'->'EastKennethborough'->'Fernandezbury'->'Jacobberg'->'Mooreport'->'Kathleentown'->'Christianview'->'Barnesmouth'->'EastAdrian'->'Kevintown'->'LakeKeithmouth'->'EastBrendaburgh'->'EastEric'->'Madisonstad'->'Smithshire'->'LakeThomasville'->'NorthHeidi'->'NorthSandra', 20, 8070.346, 20, 31, 1.0, 0.11589986299986776, success, 200
